bitcoin/24h_vol,bitcoin/date,bitcoin/market_cap,bitcoin/price_usd,bitcoin_cash/24h_vol,bitcoin_cash/date,bitcoin_cash/market_cap,bitcoin_cash/price_usd,ethereum/24h_vol,ethereum/date,ethereum/market_cap,ethereum/price_usd,litecoin/24h_vol,litecoin/date,litecoin/market_cap,litecoin/price_usd,ripple/24h_vol,ripple/date,ripple/market_cap,ripple/price_usd
0,24/11/2013,4228079278,353.33,,24/11/2013,,,,24/11/2013,,,0,24/11/2013,89665425,3.9143,0,24/11/2013,69521914,0.00889267
0,25/11/2013,3779710352,315.76,,25/11/2013,,,,25/11/2013,,,0,25/11/2013,91693121,3.99794,0,25/11/2013,82554570,0.0105597
0,26/11/2013,3980634680,332.41,,26/11/2013,,,,26/11/2013,,,0,26/11/2013,96927695,4.22092,0,26/11/2013,68903675,0.00881359
0,27/11/2013,4328310772,361.3,,27/11/2013,,,,27/11/2013,,,0,27/11/2013,99901446,4.34478,0,27/11/2013,65473107,0.00837478
0,28/11/2013,4493672638,374.95,,28/11/2013,,,,28/11/2013,,,0,28/11/2013,99730890,4.33204,0,28/11/2013,69784360,0.00892624
0,29/11/2013,4897827984,408.52,,29/11/2013,,,,29/11/2013,,,0,29/11/2013,101190328,4.38939,0,29/11/2013,82165239,0.0105099
0,30/11/2013,5132926869,427.99,,30/11/2013,,,,30/11/2013,,,0,30/11/2013,99208581,4.29775,0,30/11/2013,77199941,0.00987478
0,1/12/2013,5294532600,441.28,,1/12/2013,,,,1/12/2013,,,0,1/12/2013,125762698,5.44113,0,1/12/2013,75282369,0.0096295
0,2/12/2013,5625255681,468.66,,2/12/2013,,,,2/12/2013,,,0,2/12/2013,181001594,7.8202,0,2/12/2013,78037706,0.00998194
0,3/12/2013,6705789430,558.49,,3/12/2013,,,,3/12/2013,,,0,3/12/2013,164670253,7.10458,0,3/12/2013,80733784,0.0103268
0,4/12/2013,8103857471,674.71,,4/12/2013,,,,4/12/2013,,,0,4/12/2013,211135932,9.09769,0,4/12/2013,85713780,0.0109638
0,5/12/2013,5798258526,482.59,,5/12/2013,,,,5/12/2013,,,0,5/12/2013,220307439,9.48073,0,5/12/2013,64843923,0.0082943
0,6/12/2013,7456358841,620.39,,6/12/2013,,,,6/12/2013,,,0,6/12/2013,255664267,10.9884,0,6/12/2013,56960050,0.00728586
0,7/12/2013,8790506777,731.15,,7/12/2013,,,,7/12/2013,,,0,7/12/2013,243464101,10.4496,0,7/12/2013,68437807,0.008754
0,8/12/2013,9730337944,808.91,,8/12/2013,,,,8/12/2013,,,0,8/12/2013,251341715,10.7737,0,8/12/2013,77850468,0.00995799
0,9/12/2013,9349295648,776.96,,9/12/2013,,,,9/12/2013,,,0,9/12/2013,346288858,14.8243,0,9/12/2013,105374209,0.0134786
0,10/12/2013,9529002102,791.59,,10/12/2013,,,,10/12/2013,,,0,10/12/2013,608339092,26.0103,0,10/12/2013,180402497,0.0230756
0,11/12/2013,10946018925,909.0,,11/12/2013,,,,11/12/2013,,,0,11/12/2013,1177317283,50.266,0,11/12/2013,183624250,0.0234877
0,12/12/2013,11850638474,983.78,,12/12/2013,,,,12/12/2013,,,0,12/12/2013,839393703,35.7801,0,12/12/2013,232688544,0.0297636
0,13/12/2013,12426552940,1031.2,,13/12/2013,,,,13/12/2013,,,0,13/12/2013,910110222,38.7441,0,13/12/2013,279696734,0.0357765
0,14/12/2013,13853313627,1149.14,,14/12/2013,,,,14/12/2013,,,0,14/12/2013,793111860,33.7176,0,14/12/2013,412246710,0.0527312
0,15/12/2013,13541896415,1122.87,,15/12/2013,,,,15/12/2013,,,0,15/12/2013,731820216,31.067,0,15/12/2013,449652185,0.0575158
0,16/12/2013,12038665194,997.84,,16/12/2013,,,,16/12/2013,,,0,16/12/2013,823445091,34.9061,0,16/12/2013,384615942,0.0491969
0,17/12/2013,12438459202,1030.64,,17/12/2013,,,,17/12/2013,,,0,17/12/2013,1014459547,42.9471,0,17/12/2013,425268969,0.0543969
0,18/12/2013,13004931455,1077.12,,18/12/2013,,,,18/12/2013,,,0,18/12/2013,926523473,39.1735,0,18/12/2013,423388766,0.0541564
0,19/12/2013,13613383537,1127.12,,19/12/2013,,,,19/12/2013,,,0,19/12/2013,716944845,30.2663,0,19/12/2013,366820861,0.0469207
0,20/12/2013,12117660075,1002.91,,20/12/2013,,,,20/12/2013,,,0,20/12/2013,579734934,24.44,0,20/12/2013,271090019,0.0346756
0,21/12/2013,9250920298,765.32,,21/12/2013,,,,21/12/2013,,,0,21/12/2013,588094634,24.7548,0,21/12/2013,269240306,0.034439
0,22/12/2013,8397879080,694.46,,22/12/2013,,,,22/12/2013,,,0,22/12/2013,729421501,30.6586,0,22/12/2013,302299035,0.0386676
0,23/12/2013,10135632177,837.82,,23/12/2013,,,,23/12/2013,,,0,23/12/2013,836876083,35.1318,0,23/12/2013,342013915,0.0437476
0,24/12/2013,11155612005,921.78,,24/12/2013,,,,24/12/2013,,,0,24/12/2013,737075965,30.9011,0,24/12/2013,297559048,0.0380613
0,25/12/2013,11596135176,957.82,,25/12/2013,,,,25/12/2013,,,0,25/12/2013,738888708,30.9343,0,25/12/2013,270233178,0.034566
0,26/12/2013,10329286823,852.89,,26/12/2013,,,,26/12/2013,,,0,26/12/2013,734685099,30.7196,0,26/12/2013,268560150,0.034352
0,27/12/2013,10978301748,906.15,,27/12/2013,,,,27/12/2013,,,0,27/12/2013,731620566,30.5495,0,27/12/2013,251808757,0.0322093
0,28/12/2013,10820630864,892.83,,28/12/2013,,,,28/12/2013,,,0,28/12/2013,741291928,30.9159,0,28/12/2013,227192568,0.0290606
0,29/12/2013,10307643675,850.15,,29/12/2013,,,,29/12/2013,,,0,29/12/2013,632561637,26.3484,0,29/12/2013,183055107,0.0234149
0,30/12/2013,10539143353,868.93,,30/12/2013,,,,30/12/2013,,,0,30/12/2013,559079418,23.2584,0,30/12/2013,143581800,0.0183658
0,31/12/2013,8119114562,669.11,,31/12/2013,,,,31/12/2013,,,0,31/12/2013,381657078,15.8564,0,31/12/2013,131700953,0.0168461
0,1/1/2014,7818203456,644.05,,1/1/2014,,,,1/1/2014,,,0,1/1/2014,435211247,18.0604,0,1/1/2014,162481548,0.0207833
0,2/1/2014,6802839701,560.15,,2/1/2014,,,,2/1/2014,,,0,2/1/2014,442900417,18.3596,0,2/1/2014,167514706,0.0214271
0,3/1/2014,8650071000,711.94,,3/1/2014,,,,3/1/2014,,,0,3/1/2014,408854558,16.9291,0,3/1/2014,168495069,0.0215525
0,4/1/2014,7757993944,638.3,,4/1/2014,,,,4/1/2014,,,0,4/1/2014,413275787,17.0944,0,4/1/2014,172092080,0.0220126
0,5/1/2014,7412626262,609.69,,5/1/2014,,,,5/1/2014,,,0,5/1/2014,419781896,17.344,0,5/1/2014,181073272,0.0231614
0,6/1/2014,7846531378,645.14,,6/1/2014,,,,6/1/2014,,,0,6/1/2014,422298897,17.4283,0,6/1/2014,176169892,0.0225342
0,7/1/2014,8169016070,671.42,,7/1/2014,,,,7/1/2014,,,0,7/1/2014,487259761,20.0852,0,7/1/2014,171703531,0.0219629
0,8/1/2014,7968482544,654.72,,8/1/2014,,,,8/1/2014,,,0,8/1/2014,612031941,25.1989,0,8/1/2014,190267892,0.0243375
0,9/1/2014,8448510379,693.91,,9/1/2014,,,,9/1/2014,,,33300600,9/1/2014,545976523,22.4503,133863,9/1/2014,206730023,0.0264432
0,10/1/2014,8968234621,736.34,,10/1/2014,,,,10/1/2014,,,13936600,10/1/2014,548619150,22.5277,139954,10/1/2014,213705144,0.0273354
42655600,11/1/2014,8891737240,729.8,,11/1/2014,,,,11/1/2014,,,6729630,11/1/2014,563520469,23.1105,51404,11/1/2014,213132093,0.0272621
28461300,12/1/2014,8769072171,719.49,,12/1/2014,,,,12/1/2014,,,16361000,12/1/2014,607594562,24.8874,69670,12/1/2014,216307720,0.0276683
22007600,13/1/2014,9176209842,752.77,,13/1/2014,,,,13/1/2014,,,8350680,13/1/2014,597517492,24.446,63398,13/1/2014,214508041,0.0274381
20506000,14/1/2014,9114650721,747.72,,14/1/2014,,,,14/1/2014,,,8159590,14/1/2014,601777194,24.5913,55836,14/1/2014,211420757,0.0270432
21589100,15/1/2014,9375027519,769.08,,15/1/2014,,,,15/1/2014,,,17790500,15/1/2014,625306505,25.5234,118745,15/1/2014,226695350,0.028997
18947700,16/1/2014,9400260663,771.15,,16/1/2014,,,,16/1/2014,,,25401900,16/1/2014,592221946,24.144,89287,16/1/2014,216510985,0.0276943
43849700,17/1/2014,9777538842,802.1,,17/1/2014,,,,17/1/2014,,,12291600,17/1/2014,619647470,25.2298,60288,17/1/2014,219582634,0.0280872
35196700,18/1/2014,9872620257,809.9,,18/1/2014,,,,18/1/2014,,,23390300,18/1/2014,651252321,26.4831,195215,18/1/2014,194819468,0.0249197
42135000,19/1/2014,10533192293,864.09,,19/1/2014,,,,19/1/2014,,,61315300,19/1/2014,728338292,29.5781,180323,19/1/2014,199436713,0.0255103
81493600,20/1/2014,11895294512,975.83,,20/1/2014,,,,20/1/2014,,,39372200,20/1/2014,623425807,25.2845,75928,20/1/2014,185860166,0.0237737
68799700,21/1/2014,11238639912,919.1,,21/1/2014,,,,21/1/2014,,,53885400,21/1/2014,592816515,24.0103,79839,21/1/2014,181102980,0.0231652
110141000,22/1/2014,10489937497,857.55,,22/1/2014,,,,22/1/2014,,,20295200,22/1/2014,594994523,24.0718,98532,22/1/2014,176759361,0.0226096
45362400,23/1/2014,10291198407,840.98,,23/1/2014,,,,23/1/2014,,,9204280,23/1/2014,606550333,24.5063,62956,23/1/2014,176386447,0.0225619
52454300,24/1/2014,10235909453,836.11,,24/1/2014,,,,24/1/2014,,,25538900,24/1/2014,653268338,26.363,69314,24/1/2014,187173572,0.0239417
49098300,25/1/2014,11120838747,908.02,,25/1/2014,,,,25/1/2014,,,20664900,25/1/2014,630757731,25.4246,42787,25/1/2014,173546208,0.0221986
34522800,26/1/2014,10579385547,863.47,,26/1/2014,,,,26/1/2014,,,14094100,26/1/2014,591066914,23.7795,15321,26/1/2014,169301094,0.0216556
37392700,27/1/2014,10236131169,835.11,,27/1/2014,,,,27/1/2014,,,11696800,27/1/2014,623521165,25.056,41971,27/1/2014,165848714,0.021214
38697900,28/1/2014,10257005161,836.54,,28/1/2014,,,,28/1/2014,,,6589470,28/1/2014,622918705,25.0017,25227,28/1/2014,173986355,0.0222549
26660900,29/1/2014,10586901588,863.15,,29/1/2014,,,,29/1/2014,,,9157700,29/1/2014,592447287,23.7499,57725,29/1/2014,164694011,0.0210663
20300100,30/1/2014,10466816554,853.01,,30/1/2014,,,,30/1/2014,,,6755730,30/1/2014,600175773,24.0262,72247,30/1/2014,159779686,0.0204377
26945900,31/1/2014,10118464372,824.34,,31/1/2014,,,,31/1/2014,,,6780230,31/1/2014,620824589,24.8231,17951,31/1/2014,166862694,0.0213437
32352400,1/2/2014,10293545616,838.31,,1/2/2014,,,,1/2/2014,,,6207610,1/2/2014,638079917,25.4841,69046,1/2/2014,162344735,0.0207658
13502400,2/2/2014,10240441312,833.7,,2/2/2014,,,,2/2/2014,,,4938180,2/2/2014,620505326,24.7594,65473,2/2/2014,155769108,0.0199247
35395600,3/2/2014,10634404659,865.46,,3/2/2014,,,,3/2/2014,,,10488600,3/2/2014,590899599,23.5596,80476,3/2/2014,156143585,0.0199726
20713900,4/2/2014,10660106725,867.22,,4/2/2014,,,,4/2/2014,,,26887900,4/2/2014,524025252,20.8659,81643,4/2/2014,149447563,0.0191161
18746100,5/2/2014,10407022515,846.28,,5/2/2014,,,,5/2/2014,,,9167740,5/2/2014,536977370,21.3619,111662,5/2/2014,142953242,0.0182854
15644300,6/2/2014,10192103437,828.5,,6/2/2014,,,,6/2/2014,,,11689000,6/2/2014,581258500,23.1017,108301,6/2/2014,145042182,0.0185526
34472700,7/2/2014,9875571598,802.45,,7/2/2014,,,,7/2/2014,,,12517200,7/2/2014,581115756,23.0753,84073,7/2/2014,149936181,0.0191786
21223000,8/2/2014,10468361227,850.35,,8/2/2014,,,,8/2/2014,,,22454900,8/2/2014,544889387,21.6138,66063,8/2/2014,159585020,0.0204128
34424100,9/2/2014,10966151300,890.5,,9/2/2014,,,,9/2/2014,,,8451760,9/2/2014,551403239,21.8387,132292,9/2/2014,163813717,0.0209537
35631500,10/2/2014,9896706963,803.34,,10/2/2014,,,,10/2/2014,,,6156740,10/2/2014,537235146,21.245,29239,10/2/2014,159019005,0.0203404
56828800,11/2/2014,10030077450,813.91,,11/2/2014,,,,11/2/2014,,,6775300,11/2/2014,548414760,21.6617,82570,11/2/2014,158993206,0.0203371
19521200,12/2/2014,10174460328,825.36,,12/2/2014,,,,12/2/2014,,,4416580,12/2/2014,582735252,22.9952,110279,12/2/2014,161307301,0.0206331
29210500,13/2/2014,10105458986,819.49,,13/2/2014,,,,13/2/2014,,,5700950,13/2/2014,580614499,22.8897,121498,13/2/2014,163225030,0.0208784
17917600,14/2/2014,10153617765,823.08,,14/2/2014,,,,14/2/2014,,,3479920,14/2/2014,552621780,21.7649,92101,14/2/2014,167803968,0.0214641
18033300,15/2/2014,10391760101,842.05,,15/2/2014,,,,15/2/2014,,,4442980,15/2/2014,550255652,21.6449,82357,15/2/2014,168001760,0.0214894
11338000,16/2/2014,10241496932,829.58,,16/2/2014,,,,16/2/2014,,,3391020,16/2/2014,547046728,21.4874,51553,16/2/2014,162739539,0.0208163
14591300,17/2/2014,10117201297,819.19,,17/2/2014,,,,17/2/2014,,,8309390,17/2/2014,519013535,20.3577,91009,17/2/2014,156568878,0.020027
16735800,18/2/2014,10268668985,831.17,,18/2/2014,,,,18/2/2014,,,15229300,18/2/2014,487758721,19.1125,94078,18/2/2014,143439514,0.0183476
16043300,19/2/2014,10152548463,821.49,,19/2/2014,,,,19/2/2014,,,8138110,19/2/2014,473926497,18.5533,137345,19/2/2014,144233812,0.0184492
53011100,20/2/2014,9682805649,783.21,,20/2/2014,,,,20/2/2014,,,6625600,20/2/2014,471916470,18.4581,46602,20/2/2014,135455885,0.0173264
117047000,21/2/2014,8977470788,725.92,,21/2/2014,,,,21/2/2014,,,23466300,21/2/2014,437355291,17.092,78992,21/2/2014,138684674,0.0177394
32745800,22/2/2014,8503248112,687.32,,22/2/2014,,,,22/2/2014,,,12517100,22/2/2014,465530969,18.1777,135739,22/2/2014,142648344,0.0182464
46785800,23/2/2014,8568588480,692.4,,23/2/2014,,,,23/2/2014,,,12838900,23/2/2014,438109901,17.0879,84918,23/2/2014,134838272,0.0172474
107168000,24/2/2014,8273521358,668.35,,24/2/2014,,,,24/2/2014,,,5799730,24/2/2014,421219789,16.412,64686,24/2/2014,131333512,0.0167991
65600800,25/2/2014,7902678666,638.18,,25/2/2014,,,,25/2/2014,,,23444500,25/2/2014,410011811,15.9569,104394,25/2/2014,123261541,0.0157666
21736000,26/2/2014,8103210317,654.09,,26/2/2014,,,,26/2/2014,,,10056400,26/2/2014,413848776,16.0851,158770,26/2/2014,124406862,0.0159131
47825600,27/2/2014,6981872578,563.37,,27/2/2014,,,,27/2/2014,,,5110250,27/2/2014,397347174,15.4229,81917,27/2/2014,126562254,0.0161888
89949800,28/2/2014,7991142081,644.56,,28/2/2014,,,,28/2/2014,,,7948870,28/2/2014,407014106,15.7769,84985,28/2/2014,119371359,0.015269
26003800,1/3/2014,8166740022,658.47,,1/3/2014,,,,1/3/2014,,,3479380,1/3/2014,398556278,15.4332,115312,1/3/2014,119799779,0.0153238
41720300,2/3/2014,7645657217,616.22,,2/3/2014,,,,2/3/2014,,,2194490,2/3/2014,404855950,15.6621,191498,2/3/2014,118967174,0.0152173
31287200,3/3/2014,7963598356,641.65,,3/3/2014,,,,3/3/2014,,,6499250,3/3/2014,381268507,14.7345,223546,3/3/2014,120057769,0.0153568
18755000,4/3/2014,7763582295,625.32,,4/3/2014,,,,4/3/2014,,,9077900,4/3/2014,359750266,13.8882,188522,4/3/2014,113991087,0.0145808
13801200,5/3/2014,7765481646,625.23,,5/3/2014,,,,5/3/2014,,,2944030,5/3/2014,364226654,14.0435,93762,5/3/2014,115185661,0.0147336
61004800,6/3/2014,6824404453,549.26,,6/3/2014,,,,6/3/2014,,,11342300,6/3/2014,410112003,15.7927,88773,6/3/2014,122188926,0.0156294
31233100,7/3/2014,7053173750,567.5,,7/3/2014,,,,7/3/2014,,,7381230,7/3/2014,386790222,14.875,63365,7/3/2014,116986121,0.0149639
32760700,8/3/2014,7630472818,613.72,,8/3/2014,,,,8/3/2014,,,23109600,8/3/2014,354304949,13.6107,122708,8/3/2014,88675196,0.0113426
43121200,9/3/2014,7195562323,578.54,,9/3/2014,,,,9/3/2014,,,11621100,9/3/2014,373034293,14.3143,175388,9/3/2014,107357607,0.0137323
63770800,10/3/2014,6195879609,497.98,,10/3/2014,,,,10/3/2014,,,5028370,10/3/2014,369834264,14.1769,151039,10/3/2014,108227739,0.0138436
118561000,11/3/2014,7013767152,563.52,,11/3/2014,,,,11/3/2014,,,5775470,11/3/2014,357432834,13.6863,29209,11/3/2014,110457401,0.0141288
56891900,12/3/2014,7239905721,581.48,,12/3/2014,,,,12/3/2014,,,4091080,12/3/2014,358938030,13.7268,164650,12/3/2014,107889224,0.0138003
23689700,13/3/2014,7115937422,571.31,,13/3/2014,,,,13/3/2014,,,2549840,13/3/2014,343975902,13.1378,79966,13/3/2014,106974531,0.0136833
31792500,14/3/2014,6955268689,558.21,,14/3/2014,,,,14/3/2014,,,12965400,14/3/2014,356866964,13.6136,85549,14/3/2014,108787500,0.0139152
11935700,15/3/2014,6992425456,561.03,,15/3/2014,,,,15/3/2014,,,46057300,15/3/2014,431728865,16.4496,231513,15/3/2014,122404700,0.015657
13384000,16/3/2014,7150284539,573.53,,16/3/2014,,,,16/3/2014,,,12138700,16/3/2014,423328604,16.1083,84657,16/3/2014,123633672,0.0158142
92445300,17/3/2014,8257065652,662.1,,17/3/2014,,,,17/3/2014,,,8862560,17/3/2014,428933052,16.3005,137670,17/3/2014,125198032,0.0160143
47041600,18/3/2014,8280089523,663.72,,18/3/2014,,,,18/3/2014,,,6267080,18/3/2014,417674298,15.853,165546,18/3/2014,119283017,0.0152577
18912900,19/3/2014,8267403750,662.5,,19/3/2014,,,,19/3/2014,,,5880260,19/3/2014,406196786,15.397,108130,19/3/2014,115141099,0.0147279
16138000,20/3/2014,8179264894,655.21,,20/3/2014,,,,20/3/2014,,,6731190,20/3/2014,423039731,16.0151,12954,20/3/2014,113559539,0.0145256
36448400,21/3/2014,7766677880,621.94,,21/3/2014,,,,21/3/2014,,,5231530,21/3/2014,418636392,15.8318,17615,21/3/2014,113274968,0.0144892
13913000,22/3/2014,7774864760,622.39,,22/3/2014,,,,22/3/2014,,,3777160,22/3/2014,427557682,16.1522,107847,22/3/2014,115277130,0.0147453
18045400,23/3/2014,7987727962,639.21,,23/3/2014,,,,23/3/2014,,,12127300,23/3/2014,455638211,17.1924,239703,23/3/2014,112339949,0.0143696
18053300,24/3/2014,7883390766,630.67,,24/3/2014,,,,24/3/2014,,,4462860,24/3/2014,451703565,17.0246,48142,24/3/2014,112275060,0.0143613
19325900,25/3/2014,7948515121,635.66,,25/3/2014,,,,25/3/2014,,,4034760,25/3/2014,440658459,16.5879,120309,25/3/2014,111482326,0.0142599
11794700,26/3/2014,8003678580,639.84,,26/3/2014,,,,26/3/2014,,,3102540,26/3/2014,450486517,16.9373,65614,26/3/2014,112318059,0.0143668
12258000,27/3/2014,7923870033,633.27,,27/3/2014,,,,27/3/2014,,,5321400,27/3/2014,460853728,17.3074,50259,27/3/2014,112323531,0.0143675
9545480,28/3/2014,7908582117,631.85,,28/3/2014,,,,28/3/2014,,,6980580,28/3/2014,462046585,17.3328,106374,28/3/2014,109878095,0.0140547
4314850,29/3/2014,7943849911,634.47,,29/3/2014,,,,29/3/2014,,,26579500,29/3/2014,514410305,19.2724,102741,29/3/2014,107060528,0.0136943
9833280,30/3/2014,7794370518,622.31,,30/3/2014,,,,30/3/2014,,,35474700,30/3/2014,470165756,17.5924,109271,30/3/2014,109513000,0.014008
18351700,31/3/2014,7729983328,616.987,,31/3/2014,,,,31/3/2014,,,16594700,31/3/2014,439003419,16.4095,72732,31/3/2014,107093363,0.0136985
21760900,1/4/2014,7732059879,616.973,,1/4/2014,,,,1/4/2014,,,19233300,1/4/2014,424718445,15.8585,219999,1/4/2014,104644800,0.0133853
14096400,2/4/2014,7568383029,603.703,,2/4/2014,,,,2/4/2014,,,6232650,2/4/2014,423885989,15.809,100693,2/4/2014,101409757,0.0129715
23894600,3/4/2014,7531941604,600.589,,3/4/2014,,,,3/4/2014,,,2759660,3/4/2014,413948724,15.4232,179944,3/4/2014,99666368,0.0127485
32804700,4/4/2014,7096672519,565.677,,4/4/2014,,,,4/4/2014,,,7764140,4/4/2014,430719026,16.0323,113405,4/4/2014,97959722,0.0125302
16745300,5/4/2014,7116284105,567.012,,5/4/2014,,,,5/4/2014,,,6918770,5/4/2014,437717964,16.2767,95987,5/4/2014,99383360,0.0127123
12648300,6/4/2014,6983197243,556.214,,6/4/2014,,,,6/4/2014,,,13598300,6/4/2014,411846133,15.2921,158163,6/4/2014,99533463,0.0127315
21741700,7/4/2014,7197165743,573.041,,7/4/2014,,,,7/4/2014,,,31210600,7/4/2014,384724958,14.2691,229366,7/4/2014,86110928,0.0110146
17583200,8/4/2014,7343002343,584.442,,8/4/2014,,,,8/4/2014,,,6478590,8/4/2014,370028161,13.7051,195563,8/4/2014,82122241,0.0105044
51136600,9/4/2014,6564587596,522.284,,9/4/2014,,,,9/4/2014,,,7874500,9/4/2014,344282108,12.7372,124124,9/4/2014,77984623,0.00997515
63553400,10/4/2014,6177467010,491.286,,10/4/2014,,,,10/4/2014,,,10445300,10/4/2014,351326530,12.9836,203590,10/4/2014,70810067,0.00905744
12772300,11/4/2014,6108104221,485.565,,11/4/2014,,,,11/4/2014,,,6905120,11/4/2014,358273493,13.2254,219946,11/4/2014,69009451,0.00882712
45724500,12/4/2014,5995761080,476.496,,12/4/2014,,,,12/4/2014,,,9133720,12/4/2014,324515814,11.9657,164082,12/4/2014,68389805,0.00874786
27105200,13/4/2014,5772747763,458.605,,13/4/2014,,,,13/4/2014,,,16372100,13/4/2014,301130466,11.0904,308842,13/4/2014,58505334,0.00748352
34067100,14/4/2014,6062248781,481.448,,14/4/2014,,,,14/4/2014,,,6798500,14/4/2014,299637776,11.0228,157969,14/4/2014,61713171,0.00789384
55336300,15/4/2014,5381332964,427.184,,15/4/2014,,,,15/4/2014,,,3269590,15/4/2014,300504131,11.0422,99418,15/4/2014,63183794,0.00808195
33830700,16/4/2014,5505654176,436.883,,16/4/2014,,,,16/4/2014,,,5111940,16/4/2014,315797075,11.5932,108944,16/4/2014,64790058,0.00828741
23929300,17/4/2014,5698723917,452.016,,17/4/2014,,,,17/4/2014,,,3652720,17/4/2014,311336551,11.4183,63143,17/4/2014,64281113,0.00822231
11955400,18/4/2014,5856585232,464.402,,18/4/2014,,,,18/4/2014,,,3611800,18/4/2014,309599290,11.343,70182,18/4/2014,63671005,0.00814427
11618500,19/4/2014,5746822291,455.561,,19/4/2014,,,,19/4/2014,,,2305440,19/4/2014,307526925,11.2546,181115,19/4/2014,62939954,0.00805076
14593500,20/4/2014,5718542737,453.189,,20/4/2014,,,,20/4/2014,,,8656450,20/4/2014,266932532,9.75873,250094,20/4/2014,56794389,0.00726467
10170500,21/4/2014,5738904084,454.672,,21/4/2014,,,,21/4/2014,,,22164800,21/4/2014,290646281,10.6145,381928,21/4/2014,52665058,0.00673648
17832600,22/4/2014,5400810410,427.748,,22/4/2014,,,,22/4/2014,,,10537000,22/4/2014,296325539,10.8104,317867,22/4/2014,50478159,0.00645675
70565900,23/4/2014,4823150267,381.885,,23/4/2014,,,,23/4/2014,,,5321550,23/4/2014,271520779,9.89581,151370,23/4/2014,48409155,0.0061921
50580500,24/4/2014,5535166815,438.115,,24/4/2014,,,,24/4/2014,,,11766600,24/4/2014,315233433,11.4767,266135,24/4/2014,47849707,0.00612054
14715800,25/4/2014,5370397396,424.927,,25/4/2014,,,,25/4/2014,,,13455000,25/4/2014,349765257,12.7204,384956,25/4/2014,53356472,0.00682492
22489000,26/4/2014,5176894908,409.46,,26/4/2014,,,,26/4/2014,,,17855400,26/4/2014,353529775,12.8443,1082990,26/4/2014,60504525,0.00773924
50133200,27/4/2014,5759489398,455.373,,27/4/2014,,,,27/4/2014,,,12209000,27/4/2014,341990142,12.4126,590430,27/4/2014,50586359,0.00647059
50944100,28/4/2014,6524134861,515.641,,28/4/2014,,,,28/4/2014,,,8800750,28/4/2014,324941179,11.7826,221660,28/4/2014,49533289,0.00633589
52936100,29/4/2014,6575226952,519.52,,29/4/2014,,,,29/4/2014,,,5656100,29/4/2014,347334221,12.5835,221444,29/4/2014,50924483,0.00651384
32366300,30/4/2014,6252223023,493.836,,30/4/2014,,,,30/4/2014,,,6957530,30/4/2014,347271215,12.5689,181068,30/4/2014,50016435,0.00639769
19158900,1/5/2014,5975968814,471.864,,1/5/2014,,,,1/5/2014,,,4401560,1/5/2014,343687094,12.4269,148540,1/5/2014,48866736,0.00625063
20042800,2/5/2014,6393006503,504.638,,2/5/2014,,,,2/5/2014,,,2489890,2/5/2014,340133624,12.2852,185182,2/5/2014,47926166,0.00613032
12975100,3/5/2014,6435488891,507.807,,3/5/2014,,,,3/5/2014,,,2800840,3/5/2014,334299481,12.0613,242224,3/5/2014,47691473,0.0061003
13710300,4/5/2014,6322029639,498.687,,4/5/2014,,,,4/5/2014,,,4254670,4/5/2014,343697674,12.3855,197881,4/5/2014,46121953,0.00589954
11861900,5/5/2014,6226287188,490.975,,5/5/2014,,,,5/5/2014,,,13019300,5/5/2014,305158726,10.9843,352248,5/5/2014,44099309,0.00564082
8910030,6/5/2014,6195771518,488.405,,6/5/2014,,,,6/5/2014,,,3450500,6/5/2014,298607971,10.7344,97217,6/5/2014,42246000,0.00540376
27998600,7/5/2014,5790307676,456.307,,7/5/2014,,,,7/5/2014,,,3202420,7/5/2014,280083931,10.0568,137817,7/5/2014,41144928,0.00526292
31809900,8/5/2014,5733379123,451.657,,8/5/2014,,,,8/5/2014,,,3664590,8/5/2014,285639581,10.2442,163088,8/5/2014,38047480,0.00486672
8288480,9/5/2014,5788410979,455.845,,9/5/2014,,,,9/5/2014,,,3381590,9/5/2014,289566891,10.3693,72250,9/5/2014,41954001,0.00536641
18407000,10/5/2014,5407456652,425.696,,10/5/2014,,,,10/5/2014,,,8703100,10/5/2014,316391245,11.3166,80541,10/5/2014,41990198,0.00537104
18158700,11/5/2014,5685695339,447.438,,11/5/2014,,,,11/5/2014,,,3199330,11/5/2014,305668323,10.9216,35939,11/5/2014,42074788,0.00538186
16835300,12/5/2014,5673077338,446.294,,12/5/2014,,,,12/5/2014,,,3804410,12/5/2014,293068433,10.4595,254914,12/5/2014,41094815,0.00525651
10634100,13/5/2014,5731664211,450.762,,13/5/2014,,,,13/5/2014,,,2370050,13/5/2014,289173147,10.3099,51551,13/5/2014,38925507,0.00497903
13399300,14/5/2014,5666988895,445.525,,14/5/2014,,,,14/5/2014,,,1118940,14/5/2014,288940123,10.2913,59317,14/5/2014,39157933,0.00500876
7992990,15/5/2014,5610505365,440.957,,15/5/2014,,,,15/5/2014,,,2036770,15/5/2014,278594807,9.91287,160820,15/5/2014,40622146,0.00519605
9089060,16/5/2014,5517588612,433.529,,16/5/2014,,,,16/5/2014,,,3698560,16/5/2014,292984299,10.4147,270115,16/5/2014,47196287,0.00603696
8501700,17/5/2014,5473840871,429.981,,17/5/2014,,,,17/5/2014,,,3907350,17/5/2014,302199747,10.732,418578,17/5/2014,51597212,0.00659989
